source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
C8orf30A	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD39	0	1	0	0	0	0	0	0	0	1	0	0
COX16	0	0	0	1	0	0	0	0	0	0	0	0
C3orf19	1	1	1	1	1	1	1	1	1	1	1	1
SHISA5	0	0	0	0	1	0	0	1	0	0	0	0
PAIP2	0	0	0	0	1	0	0	0	0	0	0	0
PDZD11	1	0	0	0	1	0	0	0	0	0	0	0
TMEM69	1	1	1	1	1	1	1	1	1	1	1	1
C6orf203	0	0	0	0	0	0	0	0	0	1	0	1
NT5C3	1	1	1	1	1	1	1	1	1	1	1	1
FAM178B	0	1	1	1	0	0	0	0	1	0	0	1
MRPL37	0	0	0	0	0	0	0	1	0	0	0	0
RNF181	0	0	0	0	0	0	0	1	0	0	0	0
TBC1D7	0	1	0	1	1	0	0	1	0	0	0	1
MARCH2	1	1	1	1	1	1	1	1	1	1	1	1
MRPL51	1	1	1	1	1	1	1	1	1	1	1	1
TMEM216	1	0	1	0	0	0	1	0	0	0	0	1
CXorf26	1	1	1	1	1	1	1	1	1	1	1	1
MRPL30	0	1	0	0	0	0	0	0	0	0	0	0
MRPL27	1	0	0	0	0	0	1	0	0	0	0	0
CDKL3	1	1	1	1	1	1	1	1	1	1	1	1
PIPOX	1	1	1	1	1	1	1	1	1	1	1	1
UBAP1	1	0	0	1	0	0	0	0	0	0	0	1
BET1L	0	0	0	1	0	0	0	0	0	1	0	0
KLF3	1	0	1	0	1	0	1	0	0	0	0	0
C12orf47	1	1	1	1	1	1	1	1	1	1	1	1
ZNF571	1	1	1	1	1	1	1	1	1	1	1	1
DNAJC27	1	1	0	1	0	0	0	0	0	0	0	0
IER5	0	0	0	1	1	0	1	0	0	0	1	0
ANKMY1	1	1	1	1	1	1	1	1	1	1	1	1
SCAND1	0	0	0	1	0	0	0	0	0	0	0	0
BFAR	0	0	0	0	0	0	1	0	0	0	0	0
CEND1	1	1	1	1	1	1	1	1	1	1	1	1
CHCHD8	1	1	1	1	1	1	1	1	1	1	1	1
ERGIC2	0	0	0	1	0	0	0	0	0	0	0	0
GMIP	0	0	0	0	0	0	0	1	0	0	0	0
GMPR2	1	1	1	1	1	1	1	1	1	1	1	1
CD320	0	0	0	0	0	0	0	0	1	0	1	0
ECSIT	1	1	1	1	1	1	1	1	1	1	1	1
SLC15A3	1	1	1	1	1	1	1	1	1	1	1	1
THEG	1	1	1	1	1	1	1	1	1	1	1	1
NRN1	1	0	0	0	0	0	0	0	1	0	0	0
C3orf1	1	1	1	1	1	1	1	1	1	1	1	1
FKBP11	0	0	0	0	0	0	0	1	0	0	0	0
ZDHHC3	0	0	0	0	1	0	0	0	0	0	0	0
FAM13B	0	0	0	1	0	0	0	1	1	1	0	0
FAM53C	1	1	1	1	1	1	1	1	1	1	1	1
REEP2	1	1	1	1	1	1	1	1	1	1	1	1
ARMCX1	1	1	1	1	1	1	1	1	1	1	1	1
SLC22A17	0	0	0	0	0	0	0	1	0	0	0	0
SLC25A37	0	0	1	0	1	0	0	0	1	0	0	1
KRCC1	0	1	0	0	0	0	1	0	1	0	0	0
PLAC8	1	0	1	1	1	0	1	1	0	0	0	0
PHF21A	0	0	0	0	1	1	0	0	1	1	0	0
MRPL35	1	1	1	1	1	1	1	1	1	1	1	1
RSRC1	1	0	0	0	0	0	0	0	1	0	1	0
MEX3C	1	1	0	1	0	0	0	1	0	0	0	0
AMZ2	0	0	0	1	0	0	0	0	0	0	1	1
WAC	0	0	1	0	1	0	0	0	0	1	0	0
SPG21	0	0	0	0	0	0	0	1	0	1	0	0
ARL17P1	1	1	1	1	1	1	1	1	1	1	1	1
ARL6IP4	0	0	0	0	0	0	0	1	0	0	0	0
SPTBN5	0	0	0	0	0	0	0	1	0	0	1	0
ZNF771	0	0	0	0	0	0	0	0	0	0	1	0
NGRN	1	1	0	0	0	0	1	1	0	1	0	1
C8orf55	1	1	1	1	1	1	1	1	1	1	1	1
DACT1	1	1	1	0	0	0	0	0	1	0	1	1
CRNKL1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB7A	0	0	0	0	0	0	0	1	0	0	0	1
FZR1	0	0	0	0	0	0	0	1	0	0	0	0
TAOK3	0	1	0	1	0	0	0	0	0	0	0	0
ZNF117	1	1	1	1	1	1	1	1	1	1	1	1
HOOK1	0	0	0	0	0	0	0	0	0	0	0	1
CDC40	0	0	0	0	0	0	0	0	0	0	0	1
ZMYND10	0	0	0	0	1	0	0	1	0	0	1	0
UBR5	0	0	0	1	0	0	1	0	0	0	0	0
POP5	1	1	1	1	1	1	1	1	1	1	1	1
TEX264	0	0	0	0	0	0	0	1	0	0	0	0
POMP	0	1	0	0	1	0	0	0	0	0	0	1
CCDC72	1	1	1	1	1	1	1	1	1	1	1	1
MRPS17	1	1	1	1	1	1	1	1	1	1	1	1
C2orf28	1	1	1	1	1	1	1	1	1	1	1	1
UCHL5	1	0	0	0	1	0	0	0	0	0	0	0
CRLF3	1	0	0	0	0	0	0	0	0	0	0	0
CSAD	0	0	1	1	0	0	0	1	0	1	0	0
ATP6V1D	0	0	0	0	0	0	1	0	0	0	0	0
ZNF589	0	0	0	0	0	0	0	1	0	0	0	0
EIF3L	1	1	1	1	1	1	1	1	1	1	1	1
NIP7	0	0	0	1	0	0	0	0	0	0	0	0
RWDD1	0	0	0	0	1	0	0	1	0	0	1	0
AIG1	1	0	1	0	0	0	0	0	0	0	0	0
TRPV2	0	0	0	1	0	0	0	0	0	0	0	0
COMMD10	0	0	1	0	0	0	0	0	0	0	0	1
C19orf56	1	1	1	1	1	1	1	1	1	1	1	1
TRAPPC4	1	1	1	1	1	1	1	1	1	1	1	1
PPME1	0	1	0	1	0	0	0	1	0	0	0	0
NOL7	1	1	1	1	1	1	1	1	1	1	1	1
HEMK1	0	0	0	0	1	0	0	1	0	0	1	0
BIN2	1	0	0	1	1	0	0	0	0	0	0	0
PRKAG2	1	0	0	1	1	0	1	0	1	1	0	0
POLK	1	0	0	0	0	0	0	0	0	0	0	0
ZNF107	1	0	0	1	0	0	0	0	0	0	0	0
DDX41	0	0	0	1	0	0	0	0	0	0	0	0
SNX9	0	0	0	0	1	0	0	0	1	1	1	0
C1orf9	1	1	1	1	1	1	1	1	1	1	1	1
ANAPC5	0	0	0	0	0	0	0	1	0	0	0	0
SCARA3	1	1	1	1	1	1	1	1	1	1	1	1
YTHDF2	1	0	0	1	1	0	0	1	0	0	0	0
RNF138	0	0	0	1	1	0	0	0	0	0	0	0
IP6K2	1	0	0	1	0	0	0	0	0	0	0	0
PCYOX1	1	1	1	1	1	1	1	1	1	1	1	1
LCMT1	1	0	0	0	0	0	0	0	0	0	0	0
REV1	0	0	1	1	0	0	0	0	0	1	0	1
SFMBT1	1	1	0	0	0	0	1	0	0	0	0	1
GPR89B	1	1	1	1	1	1	1	1	1	1	1	1
UBE2J1	0	0	0	1	0	0	0	0	0	0	0	0
EVL	0	0	0	1	1	0	0	1	1	1	1	1
LIMA1	1	0	1	0	1	0	0	0	0	0	0	0
ISYNA1	0	0	0	0	0	0	0	1	0	0	0	0
HSD17B7	1	0	0	0	0	0	0	1	0	0	0	1
ANKFY1	1	0	0	0	0	0	1	0	0	0	1	1
C9orf114	0	0	1	1	0	0	0	1	0	1	0	0
C22orf28	1	0	0	0	0	0	1	0	0	0	0	0
PTPLAD1	1	1	1	1	1	1	1	1	1	1	1	1
CTDSPL2	1	0	0	0	1	0	0	1	0	0	0	0
TH1L	1	1	1	1	1	1	1	1	1	1	1	1
TRIAP1	0	0	0	0	0	1	0	0	0	0	0	0
C11orf73	0	0	1	1	0	1	0	1	0	0	0	1
CWC15	1	0	0	0	0	0	0	0	0	0	0	0
TRMT112	1	1	1	1	1	1	1	1	1	1	1	1
UFC1	0	0	0	0	0	0	0	1	0	0	0	0
C20orf43	1	1	1	1	1	1	1	1	1	1	1	1
CHMP5	1	1	1	1	1	1	1	1	1	1	1	1
NCKIPSD	1	1	1	1	1	1	1	1	1	1	1	1
LARS	1	0	0	0	0	0	0	0	0	0	0	0
TMEM14C	1	0	0	0	0	0	0	0	1	0	0	0
CXXC5	1	1	0	1	0	0	0	1	0	1	0	0
TMEM138	0	0	1	0	0	0	1	0	0	0	0	1
C20orf111	0	0	0	0	0	0	0	1	0	0	0	0
C14orf129	1	1	1	1	1	1	1	1	1	1	1	1
JKAMP	0	0	0	0	0	0	1	0	0	0	0	0
ANAPC11	1	1	1	1	1	1	1	1	1	1	1	1
ZC3HC1	1	1	1	0	0	0	0	0	0	0	0	0
C9orf156	1	1	0	0	0	0	0	0	0	0	0	0
VTA1	1	0	1	0	1	0	0	0	0	0	0	0
PPHLN1	0	0	0	0	0	0	0	1	0	0	0	0
MTP18	1	1	1	1	1	1	1	1	1	1	1	1
ZCCHC17	0	0	0	0	0	0	1	0	0	0	0	0
SCLY	0	0	1	0	0	0	0	0	0	0	0	0
VPS54	1	0	0	1	1	0	1	1	1	1	1	1
ZNF581	1	1	1	1	1	1	1	1	1	1	1	1
SIRT7	1	1	1	1	1	1	1	1	1	1	1	1
SIRT6	1	1	1	1	1	1	1	1	1	1	1	1
RAB14	0	0	0	0	0	0	0	1	0	0	1	0
IL23A	1	1	1	1	1	1	1	1	1	1	1	1
MBIP	1	1	1	1	1	1	1	1	1	1	1	1
HDAC7	1	0	0	0	0	0	1	0	0	0	0	0
ARMCX3	1	1	1	1	1	1	1	1	1	1	1	1
TTRAP	1	1	1	1	1	1	1	1	1	1	1	1
UFM1	1	1	1	1	1	1	1	1	1	1	1	1
FAM49B	0	0	0	0	0	0	0	1	1	0	0	0
GDE1	1	0	0	0	0	0	0	1	0	0	0	0
LARP7	1	1	1	1	1	1	1	1	1	1	1	1
ESF1	0	0	0	0	0	0	1	0	0	0	0	0
AZIN1	1	1	1	0	1	0	0	1	0	0	0	0
PCF11	1	0	0	1	0	0	0	0	0	0	0	1
MED15	1	0	0	0	1	0	0	1	0	0	1	1
PIAS4	1	1	0	1	1	0	0	0	1	0	0	0
TRIM33	1	0	0	0	0	0	0	1	0	0	0	1
SRRT	1	0	0	0	0	0	0	0	0	0	0	0
NBAS	0	1	0	0	1	0	1	0	0	0	0	0
CUTA	1	1	1	1	1	1	1	1	1	1	1	1
LSR	0	0	0	0	0	0	0	0	0	0	0	1
LIPT1	0	0	0	0	0	0	0	0	0	0	0	1
NOP58	1	1	1	1	1	1	1	1	1	1	1	1
METTL13	1	0	0	0	0	0	1	0	0	0	0	0
PIGT	0	0	0	0	0	0	0	1	0	1	0	0
TRMT6	1	1	1	1	1	1	1	1	1	1	1	1
ATP6V1H	1	0	0	0	0	0	0	0	0	0	0	0
C7orf20	1	1	1	1	1	1	1	1	1	1	1	1
DPH5	1	1	1	0	1	0	0	1	0	0	0	0
ERGIC3	0	0	0	0	0	0	0	0	0	0	0	1
TAF9B	0	0	0	0	0	0	0	1	0	0	0	0
UBE2D4	0	0	0	0	1	0	0	0	0	0	0	0
KLF13	1	0	0	1	0	0	1	1	0	0	0	1
C7orf28A	1	1	1	1	1	1	1	1	1	1	1	1
DYNC2LI1	0	0	0	0	0	0	0	1	0	0	0	0
SLC25A39	0	0	0	0	0	0	0	1	0	0	0	0
LUC7L2	0	0	0	1	0	0	0	0	0	1	0	0
OTUD6B	1	0	1	0	1	0	0	0	0	0	0	0
RBMX2	0	1	0	0	1	0	0	0	0	0	0	0
DHRS7	1	0	0	0	0	0	0	0	0	0	0	0
C14orf166	1	1	1	1	1	1	1	1	1	1	1	1
SF3B14	1	1	1	1	1	1	1	1	1	1	1	1
MRPL48	0	0	0	1	0	0	0	0	0	0	0	0
TMBIM4	1	1	1	1	1	1	1	1	1	1	1	1
PPIL1	1	1	1	0	0	0	0	0	0	0	0	1
YPEL5	0	0	1	1	0	0	0	1	0	0	0	0
FAM96B	1	1	1	1	1	1	1	1	1	1	1	1
MRPS23	1	1	1	0	0	0	0	0	0	0	0	0
MRPS33	1	0	0	0	0	0	1	0	0	0	0	0
PTRH2	1	1	1	1	1	1	1	1	1	1	1	1
VPS24	1	1	1	1	1	1	1	1	1	1	1	1
CDK5RAP1	1	0	0	0	0	0	0	1	0	0	0	0
RASD1	1	1	1	1	1	1	1	1	1	1	1	1
STYXL1	1	0	0	0	0	0	0	1	0	0	0	0
GINS2	1	0	0	0	0	0	0	0	0	0	0	0
BRP44L	1	1	1	1	1	1	1	1	1	1	1	1
FKBP7	1	1	1	1	1	1	1	1	1	1	1	1
ZFR	0	0	1	0	0	0	0	1	0	0	1	0
ASB1	0	0	0	0	0	0	0	1	1	0	0	1
ASB4	1	0	1	0	0	0	0	0	1	0	0	0
NUB1	0	0	1	1	0	0	0	0	0	0	1	1
HSPB11	0	0	0	0	1	0	0	1	0	0	0	0
TMEM66	1	0	0	0	1	0	1	0	0	0	0	1
MPP6	1	0	1	1	0	0	1	0	0	0	0	0
LSM7	0	0	0	0	0	0	0	0	1	0	0	0
LSM8	1	1	1	1	1	1	1	1	1	1	1	1
CPSF3	0	0	0	0	1	0	0	1	0	0	0	0
TRAPPC2L	1	1	1	1	1	1	1	1	1	1	1	1
HECA	1	0	1	0	0	0	1	1	0	0	1	1
VPS29	1	1	1	1	1	1	1	1	1	1	1	1
NLK	0	0	1	1	1	0	0	0	0	0	0	0
ACSL5	0	0	0	0	0	0	1	0	0	0	0	0
CYB5R1	0	0	0	0	0	0	0	1	0	0	0	0
ZNF44	0	0	0	0	0	0	0	0	0	0	0	1
SELT	1	0	0	1	0	0	0	0	1	0	0	1
CAB39	0	1	1	0	0	0	0	1	0	0	0	0
UIMC1	1	1	1	1	0	0	0	0	0	0	0	0
DNAJB11	1	1	1	1	1	1	1	1	1	1	1	1
CMPK1	0	0	0	0	0	0	0	1	0	0	0	0
POLR3K	0	0	0	0	0	0	0	0	0	0	1	0
WBP11	0	0	0	0	0	0	1	0	0	0	0	0
SEPX1	1	1	1	1	1	1	1	1	1	1	1	1
RAPGEF6	1	1	1	1	1	0	0	1	1	0	0	1
GHRL	1	1	1	1	1	1	1	1	1	1	1	1
WWOX	1	1	1	1	0	0	0	1	0	0	1	1
ARID4B	1	1	1	1	1	0	0	1	1	0	0	1
LUC7L3	1	0	1	1	0	0	0	0	0	0	0	0
RTEL1	1	1	1	1	1	1	1	1	1	1	1	1
ERAP1	0	0	0	0	0	0	0	1	0	0	0	1
TMEM8B	1	1	1	1	1	1	1	1	1	1	1	1
CRKRS	1	1	1	1	1	1	1	1	1	1	1	1
C9orf78	1	1	1	1	1	1	1	1	1	1	1	1
ATP8A2	1	1	1	1	1	0	1	1	0	1	0	0
RAB8B	1	0	1	0	0	0	0	0	0	0	0	0
INPP5K	0	0	0	0	0	0	0	1	0	0	0	0
GNG13	1	1	1	1	1	1	1	1	1	1	1	1
RP6-213H19.1	1	1	1	1	1	1	1	1	1	1	1	1
TM7SF3	0	1	1	1	1	0	0	0	0	0	0	0
RSF1	1	0	1	1	0	0	0	1	0	0	0	0
KDM3B	0	0	0	0	1	0	0	0	1	0	1	0
COQ3	0	0	0	0	0	0	0	1	0	0	0	0
TUBA8	1	1	1	1	1	1	1	1	1	1	1	1
PHAX	1	0	0	0	0	0	0	0	0	0	0	0
GALNT7	0	0	1	0	1	0	0	0	0	1	0	1
CECR1	1	0	0	0	0	0	0	1	0	0	0	0
BTBD1	0	1	0	0	0	0	0	1	0	0	0	1
SPA17	1	1	1	1	1	1	1	1	1	1	1	1
NUDT9	0	0	1	0	0	0	0	0	0	0	0	0
UBASH3A	1	1	0	0	1	0	1	0	1	0	1	1
ZFYVE1	1	1	1	1	1	1	1	1	1	1	1	1
NUP54	0	0	0	1	0	0	0	0	0	0	0	0
TPCN1	0	0	0	0	1	0	0	1	0	0	0	0
STX18	0	0	0	0	0	0	0	1	0	0	0	0
MBD3	1	1	1	1	1	1	1	1	1	1	1	1
PTOV1	1	1	1	1	1	1	1	1	1	1	1	1
FXYD5	1	0	1	0	0	0	0	1	0	0	0	0
IL20RB	1	0	0	0	0	0	1	0	0	0	0	0
FGFRL1	0	0	1	0	0	0	0	0	0	0	0	0
C11orf24	0	0	0	0	0	0	0	0	0	0	0	1
TRIM34	1	1	1	1	1	1	1	1	1	1	1	1
RAB4B	0	0	0	1	0	0	0	0	0	0	0	0
RAB24	0	0	0	0	0	0	0	0	0	0	1	0
PELO	1	0	1	1	1	0	0	0	0	0	0	0
PPIL3	1	1	1	1	1	1	1	1	1	1	1	1
FTHL17	1	1	1	1	1	1	1	1	1	1	1	1
CSNK1G1	1	0	1	1	1	0	0	0	0	1	0	1
CPSF2	0	0	0	0	0	0	1	0	0	0	0	0
BRWD1	0	1	1	0	0	0	0	1	0	0	0	0
SLC37A1	1	0	0	1	0	0	0	1	1	0	0	0
RBM11	0	0	0	0	1	0	0	0	0	0	0	0
C21orf58	1	1	1	1	1	1	1	1	1	1	1	1
C21orf57	1	1	1	1	1	1	1	1	1	1	1	1
FAM165B	1	1	1	1	1	1	1	1	1	1	1	1
C21orf45	1	1	1	1	1	1	1	1	1	1	1	1
SETD4	0	0	1	0	0	0	0	0	0	0	0	0
RIPK4	0	0	0	1	0	0	0	0	0	1	0	0
PION	1	0	1	0	1	0	0	0	0	0	0	1
POLE3	1	0	0	0	1	0	0	0	0	0	0	0
CHRAC1	1	1	1	1	1	1	1	1	1	1	1	1
MRPL39	1	1	1	1	1	1	1	1	1	1	1	1
C21orf91	1	0	0	0	1	0	0	0	0	0	0	0
DCUN1D1	0	1	0	0	0	0	0	0	0	1	1	0
NANS	0	1	1	0	0	0	0	1	0	0	0	0
CYCS	1	0	0	0	0	1	0	0	1	0	0	0
ERRFI1	0	0	0	0	1	0	0	1	0	0	0	0
GNG2	1	0	0	1	0	0	1	1	0	0	0	0
DPM3	0	0	0	0	0	0	0	0	0	0	1	0
SOX18	1	1	1	1	1	1	1	1	1	1	1	1
TERF2IP	0	1	0	0	0	0	0	0	0	0	0	0
SLC38A2	1	0	1	0	0	0	0	1	0	0	0	0
SIAE	1	0	0	0	0	0	0	1	0	0	0	0
DNAJC10	0	0	0	0	0	0	0	1	0	0	0	0
YIPF1	1	0	1	1	0	0	1	0	0	0	0	0
GAR1	1	0	1	0	0	0	0	0	0	0	0	1
SSH1	1	0	0	1	1	0	0	0	1	0	1	0
SH3TC1	0	0	0	0	0	0	0	1	0	0	0	1
GFOD1	1	1	0	1	1	0	1	1	1	0	0	1
RBM27	1	0	0	0	1	0	1	0	0	0	0	0
SASH3	1	0	0	0	1	0	0	1	0	1	0	1
STAG3L1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
KCTD5	0	0	1	0	0	0	0	1	0	0	0	1
ATAD2B	1	0	1	0	0	0	0	1	0	0	0	0
FBXO42	1	0	1	0	0	0	0	0	0	0	0	0
PRR13	0	0	0	0	0	0	1	0	0	0	0	0
MRPS21	1	1	1	1	1	1	1	1	1	1	1	1
FBXW5	1	1	1	1	1	1	1	1	1	1	1	1
FAM190B	1	1	1	1	1	1	1	1	1	1	1	1
FAM134B	0	0	0	0	0	0	0	1	1	0	0	0
XRN1	0	0	1	0	0	0	0	0	0	0	0	0
ETAA1	1	0	0	0	0	0	0	0	0	0	0	0
ANKIB1	1	1	0	1	0	0	0	0	0	0	0	0
MIOS	0	0	0	0	0	0	1	0	0	0	0	1
ZFAND6	0	1	1	1	1	0	0	1	0	0	0	0
ARMCX6	1	1	1	1	1	1	1	1	1	1	1	1
SMCR7L	0	0	0	0	1	0	0	1	0	0	0	0
TOLLIP	1	1	1	1	1	1	1	1	1	1	1	1
NLE1	1	1	1	1	1	1	1	1	1	1	1	1
RNF216	0	0	1	0	1	0	0	1	0	0	0	1
CHPF2	0	0	0	0	0	0	0	1	0	0	0	0
CCDC76	1	1	1	1	1	1	1	1	1	1	1	1
DGCR8	0	1	0	0	0	0	0	0	0	0	0	0
FAM105A	1	0	1	1	1	0	1	0	0	0	0	1
C11orf71	1	0	1	0	0	0	0	0	0	0	0	1
TMX3	0	0	0	0	1	0	0	0	1	0	0	0
PRMT7	0	0	0	1	0	0	0	0	0	0	0	0
HEATR5B	0	0	0	1	1	0	0	0	0	0	0	1
TMCO1	1	0	0	1	0	0	0	0	0	0	0	1
ZDHHC13	0	0	0	0	1	0	1	1	0	0	0	0
DHX29	0	0	0	0	0	0	0	1	0	0	0	0
ADAMTSL4	1	1	1	1	1	1	1	1	1	1	1	1
FLJ11235	1	1	1	1	1	1	1	1	1	1	1	1
RHOF	0	0	0	0	1	0	1	0	0	0	0	1
EXOSC4	1	1	1	1	1	1	1	1	1	1	1	1
MTRF1L	1	1	1	1	1	1	1	1	1	1	1	1
PUS7	0	0	1	0	1	0	0	1	0	0	0	0
APBB1IP	1	1	1	0	1	0	1	1	0	1	0	1
CCDC93	0	0	0	0	0	0	0	1	0	0	0	0
WDR44	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD16	0	0	0	0	0	0	0	0	0	1	0	1
ASNSD1	1	0	1	1	0	0	0	1	0	0	0	0
MIER2	0	0	0	0	0	0	1	0	0	0	0	0
USP53	1	1	0	0	0	0	0	0	1	0	0	0
MRPL50	0	0	0	0	1	0	0	1	0	0	0	0
CCHCR1	0	0	0	0	0	0	0	1	0	0	0	0
EXOC6	1	0	0	1	0	0	0	0	1	0	0	1
FAM35A	0	0	0	0	0	0	0	1	0	0	0	1
NDUFB11	1	1	1	1	1	1	1	1	1	1	1	1
FAM193B	0	0	1	0	0	0	1	1	0	0	0	1
DDIT4	1	0	0	0	1	0	1	0	0	0	0	1
RC3H2	1	0	0	0	0	0	0	1	0	0	0	0
TOMM7	0	0	1	0	0	0	0	1	0	0	0	0
CRCT1	1	1	1	1	1	1	1	1	1	1	1	1
MTMR12	1	0	0	0	1	0	0	0	1	0	0	0
SDK2	0	0	0	1	0	0	1	1	0	0	0	1
GNL3L	0	0	0	0	1	0	0	0	0	0	0	0
DDX49	1	1	1	1	1	1	1	1	1	1	1	1
ING3	1	0	0	0	0	0	0	0	0	0	0	1
SGTB	0	0	1	1	1	0	0	0	0	0	0	0
SCAND2	1	1	1	1	1	1	1	1	1	1	1	1
EGLN1	0	0	0	1	1	0	0	0	0	0	0	0
GNB1L	0	0	0	0	0	0	0	1	0	0	0	0
LZTFL1	1	0	0	0	0	0	0	1	0	0	0	0
MXRA8	1	1	1	1	1	1	1	1	1	1	1	1
NDFIP2	1	0	1	0	0	0	0	0	0	0	0	0
DDX56	1	1	1	1	1	1	1	1	1	1	1	1
INO80	1	0	0	1	0	0	0	0	0	0	0	0
CCNJ	1	1	1	1	1	1	1	1	1	1	1	1
FBXL19	0	0	0	0	1	0	0	0	0	0	0	1
PAF1	1	1	1	1	1	1	1	1	1	1	1	1
PARP14	0	0	0	0	1	0	0	0	0	0	0	0
FAM63B	0	0	0	0	0	0	0	0	0	0	0	1
TBC1D13	0	0	0	0	1	0	0	0	0	0	0	0
WDR74	1	1	1	1	1	1	1	1	1	1	1	1
TMEM106B	0	0	0	0	0	0	0	0	0	0	0	1
RSBN1	0	0	1	0	0	0	0	0	0	0	0	1
LRRN3	1	1	1	1	1	1	1	1	1	1	1	1
CRLS1	1	0	0	0	0	0	0	0	0	0	0	0
GTPBP2	1	1	1	1	1	1	1	1	1	1	1	1
ZNHIT6	0	0	0	0	1	0	0	0	0	0	0	0
P4HTM	0	0	0	0	0	0	0	1	0	0	0	0
RRN3	0	0	0	1	0	0	0	0	0	0	0	0
PDP1	1	1	1	1	1	1	1	1	1	1	1	1
GPN2	1	0	0	0	0	0	0	0	0	1	0	0
MARCH5	0	0	0	0	0	0	0	1	0	1	1	0
BTN2A3	1	1	1	1	1	1	1	1	1	1	1	1
OTUD4	0	0	1	1	0	0	1	0	0	0	0	1
TMED9	0	0	0	0	0	0	1	0	0	0	0	0
SLC35F2	1	0	0	0	0	0	0	1	0	0	0	0
MPHOSPH8	0	0	0	0	0	1	0	1	0	1	0	0
XAF1	1	1	1	1	1	1	1	1	1	1	1	1
LEPROT	0	0	0	0	0	0	0	1	0	0	0	0
DKFZp566H0824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
EPDR1	1	1	1	1	1	1	1	1	1	1	1	1
FBLIM1	0	0	0	0	1	0	0	0	0	0	0	1
ZNF853	1	1	1	1	1	1	1	1	1	1	1	1
KLHDC4	1	0	0	0	1	0	0	1	1	0	0	0
PCSK4	0	0	0	0	0	0	0	1	0	0	0	0
ZRANB1	1	0	0	1	0	0	0	0	1	0	0	0
TRIM44	1	1	1	1	1	1	1	1	1	1	1	1
PPP1R12C	1	0	0	0	0	0	0	1	0	0	0	0
RNF111	1	1	1	1	0	0	1	0	0	0	0	1
NSMCE4A	0	0	0	0	0	1	1	0	0	0	0	0
ALKBH4	0	0	0	0	0	0	0	1	0	0	0	0
C17orf59	1	0	0	0	0	0	0	0	1	1	0	0
DNAJB12	0	0	0	0	0	0	0	1	0	0	1	1
TET2	0	0	0	0	0	0	1	1	0	0	0	1
KCTD9	0	1	0	0	0	0	0	0	0	0	0	0
MBTD1	0	0	0	0	0	0	0	1	0	0	0	0
KLHL24	0	0	0	0	0	0	1	0	0	0	1	0
HAUS6	1	0	0	0	1	0	0	0	0	0	0	0
TRIT1	0	0	0	0	0	0	0	1	0	0	0	0
AHI1	1	0	1	1	0	0	0	1	0	1	0	1
ZNF586	0	0	0	0	0	0	0	1	0	0	0	0
DYM	0	1	1	0	1	0	1	1	0	0	0	0
SAMD9	1	0	0	0	0	0	0	0	0	0	0	0
ZNF562	1	0	0	0	0	0	0	0	0	0	0	0
AFTPH	0	1	0	1	1	0	0	1	0	0	0	1
GATAD2A	1	0	0	0	0	0	1	1	0	0	0	0
ZNF280D	1	0	1	0	0	0	0	1	0	0	0	0
ZCCHC10	0	0	0	0	0	0	0	0	1	0	0	0
NDE1	1	1	0	1	0	0	0	1	0	1	1	0
TRPM7	0	0	0	1	0	0	0	1	0	0	0	0
C1orf26	1	1	1	1	1	1	1	1	1	1	1	1
GIN1	1	0	1	0	0	0	1	0	0	1	0	1
BCAS3	1	1	1	1	1	0	1	1	1	1	0	0
VPS13C	1	0	0	0	1	0	0	1	0	0	0	0
GDAP2	0	0	0	0	1	0	0	0	0	0	1	0
BSPRY	0	0	0	0	1	0	0	0	0	0	0	0
C10orf26	1	1	1	1	1	1	1	1	1	1	1	1
APTX	1	0	0	0	0	0	0	0	0	0	0	0
BIVM	1	1	1	1	1	1	1	1	1	1	1	1
MFSD6	1	0	1	0	0	0	0	0	0	0	0	0
SYTL2	1	0	0	1	1	0	0	0	1	0	0	1
SIDT1	1	0	1	0	1	0	0	0	0	0	0	0
DEF8	0	0	0	0	0	0	0	0	0	0	1	0
FBXL12	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD49	0	0	0	1	0	0	0	0	0	0	0	0
WDR55	1	1	1	1	1	1	1	1	1	1	1	1
FAM46C	0	1	0	1	1	0	1	1	0	1	1	0
GON4L	0	0	0	0	1	0	0	1	0	0	0	0
PGPEP1	0	0	0	0	0	0	0	1	0	0	0	0
C3orf75	1	1	1	1	1	1	1	1	1	1	1	1
SNRK	0	0	0	1	0	0	1	0	0	0	0	0
CC2D1A	0	0	0	0	1	0	0	0	0	1	0	1
C9orf167	1	1	1	1	1	1	1	1	1	1	1	1
GPATCH4	0	0	1	1	0	0	0	1	0	0	0	0
TMEM214	0	0	0	0	0	1	0	1	0	0	0	0
TMEM104	0	0	0	0	0	0	0	1	0	0	0	0
EPS8L1	0	1	0	0	0	0	0	1	0	0	0	0
QRICH1	0	0	1	0	0	0	0	0	0	0	0	0
PIGG	0	1	0	0	1	0	0	0	1	1	0	0
